filename,class,indicator,compliant,binary,domain,split
Tomato_Leaf_Mold__bb98de22-463a-4ad2-8ad1-e65d1ea463c8___Crnl_L.Mold 7160.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__6f77cfc3-4bb5-4692-920a-2d0ea476d1e7___Com.G_TgS_FL 0829.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__9db59731-040c-48ae-9a88-87c427ba120d___GCREC_Bact.Sp 3668.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Leaf_Mold__93c02ade-4b3a-4401-836d-0577276c645c___Crnl_L.Mold 8736.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__0fc8cb27-a10f-4587-a91d-4dbec9f839c7___RS_Erly.B 7715.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__39c2047a-9d7b-489e-b790-45bf9340ee97___Com.G_TgS_FL 8331.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Leaf_Mold__6bb7b9f1-7f75-4cf4-a949-cf779a171417___Crnl_L.Mold 6958.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__b1d9c785-6ef9-4e5b-bb01-f63fb1fce2d2___PSU_CG 2305.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__355b3ad0-1d3b-49ea-80c8-3254a06a660c___Crnl_L.Mold 8968.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___Early_blight__4e40c113-4ab2-4a71-9ecc-5ceb67905190___RS_Early.B 7446.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__301b8b4c-f7d4-4626-b527-9f01cec643cf___Com.G_SpM_FL 8643.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Late_blight__76bea797-306c-4fc5-a868-69394fed05d4___RS_LB 2900.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__92ce5ad2-619c-48bd-9668-61c02a68fee4___Com.G_TgS_FL 8129.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__75256fc4-c3de-44a1-986d-176daec56c4d___Keller.St_CG 1940.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Pepper__bell___healthy__5dd09f16-7e45-45ed-804f-236f210c3e60___JR_HL 8289.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__44fb2e9a-d988-4760-8f56-50b120a955ef___YLCV_NREC 0189.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Potato___healthy__799b10e8-ba67-4e08-9abe-748789572ad1___RS_HL 1881.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Septoria_leaf_spot__36085cb4-2736-475a-9b13-ac6d3225561d___Matt.S_CG 7619.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Late_blight__18cb836c-f351-41e4-933a-fae2feb4b9ad___RS_Late.B 6050.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__7267607f-acf4-40fb-b691-e46ade9b87c9___JR_HL 8758.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__e836e0af-cb5c-4571-92c7-126b942cab39___Com.G_TgS_FL 8370.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__8c1a0a73-26c9-405e-8957-8dd58df6bdf4___GCREC_Bact.Sp 3738.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___healthy__142fb983-2166-4a0f-b99b-a6c21e99987e___RS_HL 5398.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__57e95bba-efa5-47e8-b069-a09fe0278146___Com.G_SpM_FL 8506.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___Late_blight__f14f54ba-3706-4f6e-8152-01226e55c86e___RS_LB 4237.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__d22e79f4-23d0-4c0a-849b-c574b3f04232___Crnl_L.Mold 9084.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___Early_blight__77725a5a-c0b8-4b7c-bc42-ac99f51428c1___RS_Early.B 7401.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__4efd8455-c6ef-4e25-abad-d4d273f84c28___RS_Early.B 8128.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__a5b9156c-ffac-49f0-8b45-2539f6bbca7d___JR_HL 8836.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__fdb4e132-c71b-413f-93c0-c863dd4582a7___RS_LB 2582.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__21833eb1-b84e-4471-816b-166e575ed0e7___GCREC_Bact.Sp 3244.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__37e9bf3a-85da-4114-8e69-185498b9a9af___JR_B.Spot 3337.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__2fa22081-5533-4b18-9a8f-671f210db37e___PSU_CG 2092.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__4911efb7-feaf-4602-a028-68b77294c06f___JR_B.Spot 3255.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Early_blight__76e4e737-6526-4007-923f-5b6c1e9951ed___RS_Erly.B 7759.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__e5666de8-558c-42cb-b40f-51b81f850aed___NREC_B.Spot 1903.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__06c29099-98e3-46ae-88f9-7160c74dafea___Com.G_SpM_FL 9427.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__8af472ce-108f-4478-807f-cdf8f4cbdceb___PSU_CG 2218.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Potato___healthy__c6abf1da-b06f-4cd2-8af6-d68be5eff6f9___RS_HL 1766.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__406a0d2c-eab7-4800-9d07-72ae4239e463___Com.G_TgS_FL 8058.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Pepper__bell___Bacterial_spot__42ef264d-f255-4674-885a-0921a0e7f649___JR_B.Spot 9022.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__5ab64087-b61c-48b9-9db7-5c6ce3eeefcd___PSU_CG 2299.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__6f086bab-e275-4394-9082-2f0e77bd109c___YLCV_NREC 0164.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__e2e1bccc-15ec-47f8-8ee7-d33be16fac07___RS_Erly.B 9523.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__b788b9e7-1567-47d1-9e34-1c653a8d03a1___UF.GRC_BS_Lab Leaf 0861.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__5220d08b-9ead-4c12-9a25-7044d1669d0d___JR_B.Spot 3208.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Early_blight__d4f3066f-adb8-401b-a27f-19a12c336ebe___RS_Early.B 8626.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__19a4a07c-5e82-4a4f-bc64-9f7d941cab88___GCREC_Bact.Sp 3515.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Leaf_Mold__361dc151-4e5f-498a-8813-98c9e0ec806d___Crnl_L.Mold 6999.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__18f48dd2-09d3-4feb-ae1e-f2b854444243___JR_HL 5966.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__7bfda067-6e35-4af5-a9c4-4b3b5f357871___RS_HL 1813.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Septoria_leaf_spot__af4c2153-c15e-4310-b8b8-8aec82606bb7___JR_Sept.L.S 2581.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___healthy__dbe4f332-9189-4b76-b30c-f0c9a55e48d3___RS_HL 1841.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__a6b27bfe-0e60-4984-98ca-af4b2316dfff___RS_LB 3881.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__d7f13145-ea6d-4e04-9efa-669792d5e056___JR_HL 5980.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_healthy__3d1ab8b2-d61c-4ab1-9222-52bf63eb0315___RS_HL 0548.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__6e8fac68-5902-4a78-a5c1-05c1c9dd006f___PSU_CG 2343.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__2dcab989-d812-4765-a315-af4dcd3d7d86___Crnl_L.Mold 6650.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__c3b836a9-0621-4979-a4a0-b57b9488cbeb___Crnl_L.Mold 8846.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__2ab0515e-1f93-4c3b-991a-6cf131661c22___GHLB2 Leaf 8629.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Pepper__bell___Bacterial_spot__cc74b411-3662-41cf-9764-517ddfa1e913___NREC_B.Spot 1955.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__1dd207c1-1fbe-454a-b63f-8051bb26aea8___Com.G_SpM_FL 1161.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato__Target_Spot__fa98bbb6-2231-4489-ab05-1eeb55bae882___Com.G_TgS_FL 8105.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__6de3f347-a423-4c54-aa6f-bd80efa674e2___Matt.S_CG 6164.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Pepper__bell___Bacterial_spot__1b0cfb07-f452-49e0-85ad-45f3f519ca7a___JR_B.Spot 9094.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Target_Spot__ce83f754-a201-4c2c-9309-5ee49f4ffe0b___Com.G_TgS_FL 0784.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Pepper__bell___Bacterial_spot__65c3a8f9-9631-4b86-9ae3-28116c869247___JR_B.Spot 9005.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Late_blight__841a4e5a-7aa6-4b32-a2b2-436874a48fdb___RS_LB 4469.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__30126310-39de-4c02-b10a-23409417a4f6___RS_HL 1826.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__5bdc79ab-ab9c-4e83-9aac-3a440127a9d8___Com.G_TgS_FL 1021.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Leaf_Mold__519d366c-f967-452e-aaef-a9965368c310___Crnl_L.Mold 6952.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__1aaaa11e-ec45-4d6d-ab7f-1d3ea053d14d___JR_HL 5937.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Late_blight__6f7a49a1-db0e-486f-b836-51827df940df___GHLB2 Leaf 8735.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__5b7d7af1-b710-4d56-ac06-e4c413321f9c___Com.G_SpM_FL 1557.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Late_blight__80b1ebb9-e5e0-48cd-a68a-d43ed57633dd___GHLB2 Leaf 9050.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__ed6a8fb9-9fa8-4d3d-a727-676ec58d147a___RS_Late.B 7036.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__71b5e34d-a0e2-46d4-9268-d9c55d6b763d___Com.G_SpM_FL 1738.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__6b16dfb4-ff6a-4282-b782-384292055321___YLCV_GCREC 2912.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__7d70e888-152f-46ae-8ce9-f838195b881f___NREC_B.Spot 1935.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___healthy__bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL 5415.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__6875b9cf-a558-4b8f-9c85-bef8825c2a7a___Com.G_SpM_FL 1234.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Septoria_leaf_spot__76b83f30-d02f-4f03-b851-1af093f49bf4___Matt.S_CG 7540.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___healthy__38faf81d-c83b-42ca-b4c3-e3bbfa070589___RS_HL 1805.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__a3bfb1c8-d60a-4894-adf8-297035279f47___PSU_CG 2306.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__980d0ee6-693a-44ae-b38d-eef2cc4aa9da___Matt.S_CG 7385.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___healthy__58a98860-86d8-41e7-9f8c-cc2ca5e90012___RS_HL 1758.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Leaf_Mold__be834e45-b191-48c6-a47d-832bd36f1774___Crnl_L.Mold 8739.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___Early_blight__945f4d4b-5e0a-4cc0-8b7c-d82854730b9d___RS_Early.B 7836.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__228ee04a-62e3-4fad-a457-62eb8b1472ee___UF.GRC_BS_Lab Leaf 0436.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Early_blight__6cd7bfa5-f336-4227-b8cf-3461dedc3b43___RS_Erly.B 7346.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__3a72a7cf-4406-4bad-9bf2-582ce0daaf86___Com.G_TgS_FL 8336.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___Early_blight__b7712e86-f508-4485-8a42-5dd447f3b510___RS_Early.B 7103.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__0b3c0bd6-c379-483e-a340-f592056e8c69___YLCV_NREC 2764.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__64d22974-a348-47f8-811b-f68c58963c36___Com.G_TgS_FL 7887.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Target_Spot__82358168-b9f4-499b-8a19-b5dcf8796b61___Com.G_TgS_FL 0997.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Septoria_leaf_spot__728282b2-23d3-4afc-8c95-94bd2fd296e1___JR_Sept.L.S 2583.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Early_blight__fc38942e-e609-41a2-970c-cc1a67b16fe2___RS_Erly.B 7793.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__254a2a42-f270-49e9-ac38-b5bb2ab653f9___GCREC_Bact.Sp 6107.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__057115de-0a9b-4e3a-b98f-7ba3ce174b8f___Keller.St_CG 1800.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__62ae85b3-ed7b-476b-8e83-0c40bcac46ac___YLCV_GCREC 2154.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___healthy__c4bebe6c-9806-4def-8b3b-e6290dd6f14c___JR_HL 8499.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__2d98cbc8-cbe6-423c-b2ab-3f7f8bcea5d5___RS_HL 1945.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__bf0b7a23-f141-4d5d-a62a-5959b8333ec1___Com.G_TgS_FL 8039.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Pepper__bell___healthy__b91d515b-9f44-4a63-aa2b-e7b3f2ea0fec___JR_HL 8312.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Bacterial_spot__3a5a5fef-8a3a-4f70-ab85-eaf5e3ecf6f2___GCREC_Bact.Sp 3449.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__59e3d4c3-f6fe-4d68-82a5-d509b810b39d___PSU_CG 2303.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__29290d4b-f5ac-4c05-9408-60a0e5fcf867___Com.G_TgS_FL 1009.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Target_Spot__b4631e7a-13d0-458a-bd08-6a6e38f66780___Com.G_TgS_FL 9913.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__1e924491-cb5f-4843-8f26-de597f552240___YLCV_NREC 2011.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__a03417ff-445e-429e-aa3e-d90c23886f6e___RS_Late.B 6356.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__d227e4c8-e203-4aa4-b813-25b96baa2869___RS_HL 1831.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___healthy__907f26b7-a14f-463f-a41e-f35d6e0f1417___RS_HL 1757.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___Early_blight__e7cab6f5-308b-41ea-af82-e20cfe540729___RS_Early.B 7177.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__43af6366-6c6a-408c-a10d-a4bad9428a19___RS_Early.B 7595.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__99f79576-bc7e-4f4d-a356-1c185855d29b___Com.G_TgS_FL 9794.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__655639ad-cd0d-457a-b53a-8e25886e4f55___GCREC_Bact.Sp 3099.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__14112644-0ec3-465b-af00-ac2286d8e15f___PSU_CG 2344.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__3205c4f9-9dd4-44ce-8e4c-0bd93405d60b___RS_Erly.B 6331.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,val
Tomato_healthy__42ae0091-fbfd-43e6-8a48-805051f770a0___RS_HL 0463.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,val
Tomato__Target_Spot__b89c4c2d-5392-4d70-816f-2580956f4e8a___Com.G_TgS_FL 0005.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,val
Potato___healthy__bb328d40-e4e6-4b84-a92a-e7cb3922c19d___RS_HL 1829.JPG,Potato___healthy,crop_healthy,True,1,agriculture,val
Tomato_healthy__2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL 9793.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,val
Potato___healthy__ee052892-e935-4fbb-9344-4d23c57c6890___RS_HL 5400.JPG,Potato___healthy,crop_healthy,True,1,agriculture,val
Tomato__Tomato_mosaic_virus__9876590b-d8fd-48b0-9b48-c8ed707db6f8___PSU_CG 2127.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,val
Tomato_Septoria_leaf_spot__8a5a6fa0-17f1-42da-b7ee-406783e8666b___JR_Sept.L.S 8411.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,val
Tomato__Tomato_mosaic_virus__2d981dde-7e7f-4486-ae83-cdb9b28c7904___PSU_CG 2258.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,val
Tomato_Late_blight__79619905-8b34-42a0-8176-17e28c200a5b___RS_Late.B 5090.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,val
Pepper__bell___Bacterial_spot__7b7b589f-1bb8-43fb-8fa0-b510e200dd99___JR_B.Spot 9061.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,val
Potato___Early_blight__159f49c5-8d80-41cb-b730-333fdefdff62___RS_Early.B 7301.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,val
Tomato_Septoria_leaf_spot__bd7bec67-710f-4ecd-adb8-947e6bec69db___Matt.S_CG 1581.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,val
Tomato__Tomato_mosaic_virus__c1ca36c4-bffc-494d-9199-0753d7319bce___PSU_CG 2357.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,val
Tomato_Late_blight__c1b4525c-bbef-4cef-ae46-ed82b0ba2f48___RS_Late.B 6996.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,val
Tomato__Tomato_YellowLeaf__Curl_Virus__8e394d62-3c7b-4116-8f16-36d1930d4320___UF.GRC_YLCV_Lab 01871.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,val
Tomato__Tomato_YellowLeaf__Curl_Virus__8a72f728-8a36-4e96-bcfc-da5a04626338___UF.GRC_YLCV_Lab 02417.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,val
Tomato_Septoria_leaf_spot__5db7fb7d-8e2b-4763-a5a3-aa794ed3ae6a___Matt.S_CG 0719.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,val
Potato___Late_blight__a10d340a-b35c-4310-be59-caa58bb0d500___RS_LB 5154.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,val
Tomato_Late_blight__6302a8c1-ab60-496c-80a0-e96b47722ea3___GHLB2 Leaf 8737.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,val
Potato___Late_blight__befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,val
Pepper__bell___Bacterial_spot__83876bfd-572a-461f-b801-303483f2a21a___JR_B.Spot 8880.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,val
Tomato_Leaf_Mold__f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,val
Tomato_Spider_mites_Two_spotted_spider_mite__6a43a558-3440-4a1b-b7b4-ea49dc9be6c6___Com.G_SpM_FL 8615.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,val
Tomato_Late_blight__734daa60-b419-4736-ae19-c84fc2043d97___RS_Late.B 6758.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,val
Potato___Early_blight__a3fe02f0-6d49-4e9a-ba9a-ac26e8b65ca9___RS_Early.B 7560.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,val
Pepper__bell___healthy__3c3ae39d-c397-4ad0-a95f-88d46cd15427___JR_HL 8210.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,val
Potato___Late_blight__c3134b97-50a1-4aa2-937d-1e15405b9803___RS_LB 4565.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,val
Tomato__Target_Spot__4cb457d8-e493-414a-967a-f2b8ac0d3758___Com.G_TgS_FL 1093.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,val
Tomato__Target_Spot__91309b38-027b-4983-b095-d6838cfc14d4___Com.G_TgS_FL 1091.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,val
